corp_code,corp_name,stock_code,report_nm,rcept_no,rcept_dt,time,호재성
378628,KH바텍,60720,사업보고서 (2022.12),2.02303E+13,20230323,16:25,TRUE
532129,영림원소프트랩,60850,사업보고서 (2022.12),2.02303E+13,20230320,16:10,FALSE
309831,알에프텍,61040,사업보고서 (2022.12),2.02303E+13,20230321,17:02,TRUE
188973,화일약품,61250,[기재정정]사업보고서 (2022.12),2.02307E+13,20230711,15:44,FALSE
188973,화일약품,61250,사업보고서 (2022.12),2.02303E+13,20230316,16:37,FALSE
261887,티엘아이,62860,[기재정정]사업보고서 (2022.12),2.02303E+13,20230323,13:12,TRUE
261887,티엘아이,62860,사업보고서 (2022.12),2.02303E+13,20230321,18:55,TRUE
403766,피피아이,62970,사업보고서 (2022.12),2.02303E+13,20230316,18:35,FALSE
535746,컴투스홀딩스,63080,사업보고서 (2022.12),2.02303E+13,20230321,17:40,FALSE
410915,서울옥션,63170,사업보고서 (2022.12),2.02303E+13,20230321,16:59,FALSE
367604,SM Life Design,63440,사업보고서 (2022.12),2.02303E+13,20230320,17:10,TRUE
374020,이엘피,63760,사업보고서 (2022.12),2.02303E+13,20230317,16:40,FALSE
385336,홈캐스트,64240,사업보고서 (2022.12),2.02303E+13,20230313,16:43,TRUE
389970,다날,64260,[기재정정]사업보고서 (2022.12),2.02303E+13,20230331,15:21,TRUE
389970,다날,64260,[기재정정]사업보고서 (2022.12),2.02303E+13,20230323,17:55,TRUE
389970,다날,64260,[기재정정]사업보고서 (2022.12),2.02303E+13,20230323,17:55,TRUE
389970,다날,64260,사업보고서 (2022.12),2.02303E+13,20230323,17:55,TRUE
479787,인텍플러스,64290,사업보고서 (2022.12),2.02303E+13,20230320,17:24,FALSE
359076,브리지텍,64480,사업보고서 (2022.12),2.02303E+13,20230321,17:10,TRUE
370255,테크엘,64520,사업보고서 (2022.12),2.02303E+13,20230317,16:54,FALSE
326731,바이오니아,64550,[기재정정]사업보고서 (2022.12),2.02303E+13,20230322,17:03,FALSE
326731,바이오니아,64550,사업보고서 (2022.12),2.02303E+13,20230321,17:15,FALSE
245472,티씨케이,64760,사업보고서 (2022.12),2.02303E+13,20230321,15:40,TRUE
392691,젬백스링크,64800,사업보고서 (2022.12),2.02303E+13,20230317,17:59,FALSE
152437,케이프,64820,[기재정정]사업보고서 (2022.12),2.02303E+13,20230330,11:06,FALSE
152437,케이프,64820,사업보고서 (2022.12),2.02303E+13,20230321,16:40,FALSE
331016,에프앤가이드,64850,사업보고서 (2022.12),2.02303E+13,20230313,16:05,FALSE
258102,지엔코,65060,사업보고서 (2022.12),2.02303E+13,20230321,17:17,TRUE
384717,비엘팜텍,65170,사업보고서 (2022.12),2.02303E+13,20230322,16:54,TRUE
136226,신성델타테크,65350,사업보고서 (2022.12),2.02303E+13,20230320,17:16,FALSE
374738,위세아이텍,65370,사업보고서 (2022.12),2.02303E+13,20230316,15:57,TRUE
120906,에스아이리소스,65420,사업보고서 (2022.12),2.02303E+13,20230321,17:42,FALSE
390514,이루온,65440,사업보고서 (2022.12),2.02303E+13,20230316,15:29,TRUE
385363,빅텍,65450,사업보고서 (2022.12),2.02303E+13,20230314,14:30,FALSE
398668,휴비츠,65510,[기재정정]사업보고서 (2022.12),2.02303E+13,20230321,13:08,FALSE
398668,휴비츠,65510,사업보고서 (2022.12),2.02303E+13,20230316,18:56,FALSE
250137,와이어블,65530,사업보고서 (2022.12),2.02303E+13,20230324,15:44,FALSE
288343,삼영이엔씨,65570,사업보고서 (2022.12),2.02303E+13,20230321,16:04,TRUE
631837,안트로젠,65660,[기재정정]사업보고서 (2022.12),2.02305E+13,20230526,15:30,FALSE
631837,안트로젠,65660,[기재정정]사업보고서 (2022.12),2.02303E+13,20230303,17:01,FALSE
631837,안트로젠,65660,사업보고서 (2022.12),2.02302E+13,20230228,14:35,FALSE
390903,우주일렉트로,65680,사업보고서 (2022.12),2.02303E+13,20230321,17:17,TRUE
384762,파커스,65690,사업보고서 (2022.12),2.02303E+13,20230313,17:26,TRUE
220622,서호전기,65710,사업보고서 (2022.12),2.02303E+13,20230314,15:33,TRUE
303703,CS,65770,사업보고서 (2022.12),2.02303E+13,20230316,17:49,TRUE
362159,웰크론,65950,사업보고서 (2022.12),2.02303E+13,20230316,17:03,TRUE
221728,하츠,66130,사업보고서 (2022.12),2.02303E+13,20230314,15:59,TRUE
411446,큐에스아이,66310,사업보고서 (2022.12),2.02303E+13,20230313,11:37,FALSE
216434,체리부로,66360,사업보고서 (2022.12),2.02303E+13,20230323,18:47,TRUE
378220,버킷스튜디오,66410,[기재정정]사업보고서 (2022.12),2.02307E+13,20230714,14:43,TRUE
378220,버킷스튜디오,66410,사업보고서 (2022.12),2.02304E+13,20230407,15:52,TRUE
370200,와이오엠,66430,[기재정정]사업보고서 (2022.12),2.02303E+13,20230310,17:56,TRUE
370200,와이오엠,66430,[기재정정]사업보고서 (2022.12),2.02303E+13,20230310,17:56,TRUE
370200,와이오엠,66430,사업보고서 (2022.12),2.02303E+13,20230310,17:56,TRUE
301422,우수AMS,66590,[기재정정]사업보고서 (2022.12),2.02303E+13,20230327,16:24,FALSE
301422,우수AMS,66590,사업보고서 (2022.12),2.02303E+13,20230320,16:43,FALSE
253985,국보디자인,66620,사업보고서 (2022.12),2.02303E+13,20230316,16:40,FALSE
249894,테라젠이텍스,66700,[기재정정]사업보고서 (2022.12),2.02304E+13,20230411,11:35,TRUE
249894,테라젠이텍스,66700,사업보고서 (2022.12),2.02303E+13,20230321,17:41,TRUE
249441,씨씨에스,66790,사업보고서 (2022.12),2.02303E+13,20230320,15:41,FALSE
303192,디에이피,66900,사업보고서 (2022.12),2.02303E+13,20230322,17:13,FALSE
306870,손오공,66910,[기재정정]사업보고서 (2022.12),2.02303E+13,20230321,18:00,TRUE
306870,손오공,66910,사업보고서 (2022.12),2.02303E+13,20230321,18:00,TRUE
397252,조이시티,67000,사업보고서 (2022.12),2.02303E+13,20230317,18:35,FALSE
400060,이씨에스,67010,사업보고서 (2023.03),2.02306E+13,20230608,14:40,FALSE
210740,대화제약,67080,사업보고서 (2022.12),2.02303E+13,20230315,15:23,FALSE
397289,오텍,67170,[기재정정]사업보고서 (2022.12),2.02307E+13,20230717,14:58,FALSE
397289,오텍,67170,사업보고서 (2022.12),2.02303E+13,20230321,18:45,FALSE
110431,JW신약,67290,사업보고서 (2022.12),2.02303E+13,20230321,17:02,FALSE
445054,하나마이크론,67310,사업보고서 (2022.12),2.02303E+13,20230328,07:30,TRUE
407036,선바이오,67370,사업보고서 (2022.12),2.02303E+13,20230321,,TRUE
409681,아스트,67390,사업보고서 (2022.12),2.02303E+13,20230323,17:29,TRUE
146436,엔브이에이치코리아,67570,[기재정정]사업보고서 (2022.12),2.02307E+13,20230731,15:59,FALSE
146436,엔브이에이치코리아,67570,사업보고서 (2022.12),2.02303E+13,20230322,17:54,FALSE
365590,HLB생명과학,67630,사업보고서 (2022.12),2.02303E+13,20230323,17:52,TRUE
238199,로지시스,67730,사업보고서 (2022.12),2.02303E+13,20230321,18:04,FALSE
406727,세진티에스,67770,사업보고서 (2022.12),2.02303E+13,20230317,15:38,TRUE
190756,와이엔텍,67900,사업보고서 (2022.12),2.02303E+13,20230320,17:38,FALSE
364847,이글루,67920,사업보고서 (2022.12),2.02303E+13,20230316,17:16,FALSE
397191,팬엔터테인먼트,68050,사업보고서 (2022.12),2.02303E+13,20230316,11:47,TRUE
523307,다원시스,68240,사업보고서 (2022.12),2.02303E+13,20230321,15:42,FALSE
385415,일신바이오,68330,사업보고서 (2022.12),2.02303E+13,20230323,18:31,FALSE
541349,셀트리온제약,68760,사업보고서 (2022.12),2.02303E+13,20230320,16:00,TRUE
361594,DMS,68790,사업보고서 (2022.12),2.02303E+13,20230315,15:22,FALSE
398808,디지털대성,68930,사업보고서 (2022.12),2.02303E+13,20230321,17:20,FALSE
308896,셀피글로벌,68940,사업보고서 (2022.12),2.02303E+13,20230323,17:10,FALSE
405320,웹젠,69080,사업보고서 (2022.12),2.02303E+13,20230323,12:03,FALSE
410997,누리플랜,69140,사업보고서 (2022.12),2.02303E+13,20230322,17:11,TRUE
400121,유아이디,69330,[기재정정]사업보고서 (2022.12),2.02303E+13,20230331,18:10,FALSE
400121,유아이디,69330,[기재정정]사업보고서 (2022.12),2.02303E+13,20230331,18:10,FALSE
400121,유아이디,69330,사업보고서 (2022.12),2.02303E+13,20230321,13:58,FALSE
415707,엔텔스,69410,사업보고서 (2022.12),2.02303E+13,20230315,17:04,FALSE
426068,아이에스이커머스,69920,사업보고서 (2022.12),2.02303E+13,20230323,17:01,FALSE
683007,엑스큐어,70300,사업보고서 (2022.12),2.02303E+13,20230313,07:30,TRUE
470829,한솔인티큐브,70590,사업보고서 (2022.12),2.02303E+13,20230314,17:56,FALSE
435969,인피니트헬스케어,71200,사업보고서 (2022.12),2.02303E+13,20230323,16:53,TRUE
363486,로체시스템즈,71280,사업보고서 (2022.12),2.02303E+13,20230320,14:16,FALSE
300557,위니아,71460,[기재정정]사업보고서 (2022.12),2.02304E+13,20230413,16:21,FALSE
300557,위니아,71460,사업보고서 (2022.12),2.02303E+13,20230323,17:54,FALSE
384887,에이테크솔루션,71670,사업보고서 (2022.12),2.02303E+13,20230316,17:06,FALSE
302582,캐스텍코리아,71850,사업보고서 (2022.12),2.02303E+13,20230322,13:51,TRUE
415327,중앙백신,72020,[기재정정]사업보고서 (2022.12),2.02303E+13,20230320,15:31,TRUE
415327,중앙백신,72020,사업보고서 (2022.12),2.02303E+13,20230320,15:31,TRUE
359623,우리산업홀딩스,72470,[기재정정]사업보고서 (2022.12),2.02307E+13,20230720,16:54,FALSE
359623,우리산업홀딩스,72470,[기재정정]사업보고서 (2022.12),2.02303E+13,20230324,17:16,FALSE
359623,우리산업홀딩스,72470,사업보고서 (2022.12),2.02303E+13,20230323,18:27,FALSE
408956,제넨바이오,72520,[기재정정]사업보고서 (2022.12),2.02307E+13,20230714,13:52,FALSE
408956,제넨바이오,72520,사업보고서 (2022.12),2.02304E+13,20230410,07:30,FALSE
583026,율호,72770,사업보고서 (2022.12),2.02303E+13,20230322,17:14,TRUE
422284,메가스터디,72870,[기재정정]사업보고서 (2022.12),2.02304E+13,20230403,15:53,TRUE
422284,메가스터디,72870,사업보고서 (2022.12),2.02303E+13,20230323,18:16,TRUE
359261,빛샘전자,72950,사업보고서 (2022.12),2.02303E+13,20230321,15:05,FALSE
527464,에이치시티,72990,사업보고서 (2022.12),2.02303E+13,20230320,16:23,FALSE
328191,케이에스피,73010,사업보고서 (2022.12),2.02303E+13,20230316,11:43,TRUE
494218,엘엠에스,73110,사업보고서 (2022.12),2.02303E+13,20230323,17:26,FALSE
407771,듀오백,73190,사업보고서 (2022.12),2.02303E+13,20230314,17:18,TRUE
462121,이노와이어리스,73490,사업보고서 (2022.12),2.02303E+13,20230323,17:55,TRUE
442561,에프알텍,73540,사업보고서 (2022.12),2.02303E+13,20230323,16:41,TRUE
413417,우리손에프앤지,73560,사업보고서 (2022.12),2.02303E+13,20230320,15:53,TRUE
373021,테라사이언스,73640,사업보고서 (2022.12),2.02303E+13,20230323,15:47,TRUE
466428,아미노로직스,74430,사업보고서 (2022.12),2.02303E+13,20230321,18:09,TRUE
468374,원익QnC,74600,사업보고서 (2022.12),2.02303E+13,20230321,17:23,TRUE
490179,플랜티넷,75130,사업보고서 (2022.12),2.02303E+13,20230315,17:58,TRUE
472890,동국알앤에스,75970,사업보고서 (2022.12),2.02303E+13,20230314,17:22,FALSE
487546,웰크론한텍,76080,사업보고서 (2022.12),2.02303E+13,20230315,17:55,TRUE
483735,해성옵틱스,76610,[기재정정]사업보고서 (2022.12),2.02307E+13,20230712,16:49,FALSE
483735,해성옵틱스,76610,사업보고서 (2022.12),2.02303E+13,20230324,07:42,FALSE
471068,덕산하이메탈,77360,사업보고서 (2022.12),2.02303E+13,20230322,18:30,TRUE
411385,유비쿼스홀딩스,78070,사업보고서 (2022.12),2.02303E+13,20230321,16:31,FALSE
104573,국일제지,78130,[기재정정]사업보고서 (2022.12),2.02307E+13,20230714,14:02,TRUE
104573,국일제지,78130,[기재정정]사업보고서 (2022.12),2.02303E+13,20230329,15:48,TRUE
104573,국일제지,78130,사업보고서 (2022.12),2.02303E+13,20230321,18:06,TRUE
442826,대봉엘에스,78140,사업보고서 (2022.12),2.02303E+13,20230321,18:07,FALSE
255275,HB테크놀러지,78150,사업보고서 (2022.12),2.02303E+13,20230320,16:36,FALSE
453929,메디포스트,78160,사업보고서 (2022.12),2.02303E+13,20230315,17:57,TRUE
476498,컴투스,78340,사업보고서 (2022.12),2.02303E+13,20230322,17:25,FALSE
488989,한양디지텍,78350,사업보고서 (2022.12),2.02303E+13,20230320,16:40,TRUE
177816,대주전자재료,78600,사업보고서 (2022.12),2.02303E+13,20230320,17:35,FALSE
543204,아이오케이,78860,사업보고서 (2022.12),2.02303E+13,20230323,,TRUE
455875,와토스코리아,79000,사업보고서 (2022.12),2.02303E+13,20230314,14:49,FALSE
479705,케스피온,79190,사업보고서 (2022.12),2.02303E+13,20230317,17:33,FALSE
442570,제우스,79370,사업보고서 (2022.12),2.02303E+13,20230323,16:05,FALSE
130408,서산,79650,사업보고서 (2022.12),2.02303E+13,20230317,11:35,TRUE
445160,디이엔티,79810,사업보고서 (2022.12),2.02303E+13,20230321,15:55,FALSE
506294,가비아,79940,사업보고서 (2022.12),2.02303E+13,20230322,15:03,FALSE
409371,인베니아,79950,사업보고서 (2022.12),2.02303E+13,20230321,18:22,TRUE
178790,동양이엔피,79960,사업보고서 (2022.12),2.02303E+13,20230317,16:36,FALSE
596260,투비소프트,79970,[기재정정]사업보고서 (2022.12),2.02303E+13,20230321,15:41,FALSE
596260,투비소프트,79970,사업보고서 (2022.12),2.02303E+13,20230321,15:41,FALSE
454399,이상네트웍스,80010,사업보고서 (2022.12),2.02303E+13,20230320,16:01,FALSE
456218,모두투어,80160,사업보고서 (2022.12),2.02303E+13,20230323,13:54,TRUE
447487,제주반도체,80220,[기재정정]사업보고서 (2022.12),2.02303E+13,20230329,17:19,FALSE
447487,제주반도체,80220,사업보고서 (2022.12),2.02303E+13,20230321,14:49,FALSE
480048,모다이노칩,80420,사업보고서 (2022.12),2.02303E+13,20230317,16:20,TRUE
529815,오디텍,80520,사업보고서 (2022.12),2.02303E+13,20230316,18:13,FALSE
308559,코디,80530,사업보고서 (2022.12),2.02303E+13,20230321,17:49,FALSE
543107,오킨스전자,80580,사업보고서 (2022.12),2.02303E+13,20230321,16:15,FALSE
532855,한국유니온제약,80720,[기재정정]사업보고서 (2022.12),2.02307E+13,20230719,15:36,TRUE
532855,한국유니온제약,80720,사업보고서 (2022.12),2.02303E+13,20230323,16:29,TRUE
497631,티플랙스,81150,[기재정정]사업보고서 (2022.12),2.02303E+13,20230331,12:06,FALSE
497631,티플랙스,81150,사업보고서 (2022.12),2.02303E+13,20230323,11:36,FALSE
327396,옵트론텍,82210,사업보고서 (2022.12),2.02303E+13,20230322,20:06,TRUE
492894,젬백스,82270,사업보고서 (2022.12),2.02303E+13,20230322,17:49,TRUE
533191,비보존 제약,82800,[기재정정]사업보고서 (2022.12),2.02307E+13,20230728,09:27,TRUE
533191,비보존 제약,82800,사업보고서 (2022.12),2.02303E+13,20230328,17:11,TRUE
369107,우리바이오,82850,사업보고서 (2022.12),2.02303E+13,20230322,14:22,FALSE
154718,비츠로셀,82920,사업보고서 (2022.12),2.02303E+13,20230320,18:03,TRUE
484682,엘오티베큠,83310,사업보고서 (2022.12),2.02303E+13,20230321,15:45,FALSE
540863,GST,83450,사업보고서 (2022.12),2.02303E+13,20230320,15:15,FALSE
475718,이엠앤아이,83470,사업보고서 (2022.12),2.02303E+13,20230323,18:00,TRUE
476036,에프엔에스테크,83500,사업보고서 (2022.12),2.02303E+13,20230321,17:24,FALSE
475976,인콘,83640,사업보고서 (2022.12),2.02303E+13,20230317,16:04,TRUE
409788,비에이치아이,83650,사업보고서 (2022.12),2.02303E+13,20230317,16:22,FALSE
406037,CSA 코스믹,83660,사업보고서 (2022.12),2.02303E+13,20230323,17:03,TRUE
442145,아바코,83930,사업보고서 (2022.12),2.02303E+13,20230321,16:54,TRUE
228059,휴온스글로벌,84110,사업보고서 (2022.12),2.02303E+13,20230323,19:01,FALSE
531014,유진테크,84370,사업보고서 (2022.12),2.02303E+13,20230316,17:06,TRUE
531078,유비온,84440,[기재정정]사업보고서 (2022.09),2.02212E+13,20221227,15:23,FALSE
545114,랩지노믹스,84650,사업보고서 (2022.12),2.02303E+13,20230320,17:55,TRUE
438036,팅크웨어,84730,사업보고서 (2022.12),2.02303E+13,20230320,16:01,FALSE
359395,헬릭스미스,84990,[기재정정]사업보고서 (2022.12),2.02307E+13,20230713,16:23,FALSE
359395,헬릭스미스,84990,[기재정정]사업보고서 (2022.12),2.02303E+13,20230331,14:30,FALSE
359395,헬릭스미스,84990,사업보고서 (2022.12),2.02303E+13,20230323,18:23,FALSE
493510,뉴프렉스,85670,[기재정정]사업보고서 (2022.12),2.02307E+13,20230717,17:01,FALSE
493510,뉴프렉스,85670,사업보고서 (2022.12),2.02303E+13,20230321,16:47,FALSE
364254,알티캐스트,85810,사업보고서 (2022.12),2.02303E+13,20230321,17:04,TRUE
447928,네오티스,85910,사업보고서 (2022.12),2.02303E+13,20230315,15:54,FALSE
447502,바이오톡스텍,86040,사업보고서 (2022.12),2.02303E+13,20230321,18:06,FALSE
540447,유니테스트,86390,사업보고서 (2022.12),2.02303E+13,20230317,11:34,FALSE
114808,동국제약,86450,사업보고서 (2022.12),2.02303E+13,20230316,17:34,TRUE
132202,선진뷰티사이언스,86710,사업보고서 (2022.12),2.02303E+13,20230316,16:04,TRUE
560982,바이오솔루션,86820,사업보고서 (2022.12),2.02303E+13,20230321,15:03,TRUE
526872,이수앱지스,86890,사업보고서 (2022.12),2.02303E+13,20230316,17:49,FALSE
580199,메디톡스,86900,사업보고서 (2022.12),2.02303E+13,20230321,16:55,TRUE
445841,MDS테크,86960,사업보고서 (2022.12),2.02303E+13,20230321,17:41,TRUE
415868,펩트론,87010,사업보고서 (2022.12),2.02303E+13,20230317,15:17,TRUE
556615,모바일어플라이언스,87260,사업보고서 (2022.12),2.02303E+13,20230324,16:01,TRUE
495086,픽셀플러스,87600,사업보고서 (2022.12),2.02303E+13,20230320,17:45,TRUE
489243,동아엘텍,88130,사업보고서 (2022.12),2.02303E+13,20230321,16:33,FALSE
409140,이원컴포텍,88290,[기재정정]사업보고서 (2022.12),2.02307E+13,20230711,11:16,TRUE
409140,이원컴포텍,88290,사업보고서 (2022.12),2.02304E+13,20230406,17:25,TRUE
494476,이녹스,88390,사업보고서 (2022.12),2.02303E+13,20230321,16:14,TRUE
228712,동우팜투테이블,88910,사업보고서 (2022.12),2.02303E+13,20230323,13:49,TRUE
371485,켐트로닉스,89010,사업보고서 (2022.12),2.02303E+13,20230317,17:24,TRUE
535676,테크윙,89030,사업보고서 (2022.12),2.02303E+13,20230320,16:53,FALSE
416414,넥스턴바이오,89140,사업보고서 (2022.12),2.02303E+13,20230321,16:13,TRUE
519252,THE E&M,89230,사업보고서 (2022.12),2.02303E+13,20230323,14:10,TRUE
458562,에이티세미콘,89530,사업보고서 (2022.12),2.02303E+13,20230323,18:02,TRUE
486097,나스미디어,89600,사업보고서 (2022.12),2.02303E+13,20230323,13:48,TRUE
592653,유비벨록스,89850,[기재정정]사업보고서 (2022.12),2.02303E+13,20230327,15:39,TRUE
592653,유비벨록스,89850,사업보고서 (2022.12),2.02303E+13,20230321,16:46,TRUE
365934,코세스,89890,사업보고서 (2022.12),2.02303E+13,20230323,12:10,FALSE
181299,상아프론테크,89980,사업보고서 (2022.12),2.02303E+13,20230320,17:57,FALSE
365624,아이윈,90150,사업보고서 (2022.12),2.02303E+13,20230322,16:45,TRUE
536523,로보스타,90360,사업보고서 (2022.12),2.02303E+13,20230316,15:09,FALSE
493185,제이스텍,90470,사업보고서 (2022.12),2.02303E+13,20230322,14:21,TRUE
540429,휴림로봇,90710,[기재정정]사업보고서 (2022.12),2.02307E+13,20230711,16:52,TRUE
540429,휴림로봇,90710,사업보고서 (2022.12),2.02304E+13,20230410,,TRUE
656951,현대이지웰,90850,사업보고서 (2022.12),2.02303E+13,20230315,16:55,TRUE
541163,이엠텍,91120,사업보고서 (2022.12),2.02303E+13,20230314,16:27,FALSE
580667,S&K폴리텍,91340,사업보고서 (2022.12),2.02303E+13,20230316,16:37,FALSE
480783,상신이디피,91580,사업보고서 (2022.12),2.02303E+13,20230320,16:11,TRUE
108001,남화토건,91590,사업보고서 (2022.12),2.02303E+13,20230320,16:38,TRUE
490151,파트론,91700,사업보고서 (2022.12),2.02303E+13,20230314,16:00,FALSE
542074,나노캠텍,91970,[기재정정]사업보고서 (2022.12),2.02303E+13,20230323,17:56,FALSE
542074,나노캠텍,91970,사업보고서 (2022.12),2.02303E+13,20230323,17:56,FALSE
545734,아미코젠,92040,사업보고서 (2022.12),2.02303E+13,20230321,18:04,TRUE
569691,디엔에프,92070,사업보고서 (2022.12),2.02303E+13,20230321,14:20,TRUE
634728,이크레더블,92130,사업보고서 (2022.12),2.02303E+13,20230320,14:54,FALSE
488402,서울바이오시스,92190,[기재정정]사업보고서 (2022.12),2.02307E+13,20230720,10:38,FALSE
488402,서울바이오시스,92190,사업보고서 (2022.12),2.02303E+13,20230322,18:31,FALSE
367455,현우산업,92300,사업보고서 (2022.12),2.02303E+13,20230320,10:53,TRUE
528515,한라IMS,92460,사업보고서 (2022.12),2.02303E+13,20230321,17:10,TRUE
537337,앤씨앤,92600,사업보고서 (2022.12),2.02303E+13,20230321,17:19,FALSE
551920,네오팜,92730,사업보고서 (2022.12),2.02303E+13,20230315,15:47,TRUE
611736,엑시콘,92870,사업보고서 (2022.12),2.02303E+13,20230320,18:46,FALSE
478900,빅솔론,93190,사업보고서 (2022.12),2.02303E+13,20230313,16:10,TRUE
603348,케이아이엔엑스,93320,사업보고서 (2022.12),2.02303E+13,20230322,15:24,TRUE
596677,매커스,93520,사업보고서 (2022.12),2.02303E+13,20230316,15:45,TRUE
445799,서원인텍,93920,사업보고서 (2022.12),2.02303E+13,20230321,14:54,FALSE
695969,동운아나텍,94170,사업보고서 (2022.12),2.02303E+13,20230317,16:16,TRUE
579971,칩스앤미디어,94360,사업보고서 (2022.12),2.02303E+13,20230315,11:24,TRUE
587457,갤럭시아머니트리,94480,사업보고서 (2022.12),2.02303E+13,20230321,18:28,FALSE
485177,일진파워,94820,[기재정정]사업보고서 (2022.12),2.02307E+13,20230725,15:46,TRUE
485177,일진파워,94820,사업보고서 (2022.12),2.02303E+13,20230321,15:39,TRUE
599957,슈프리마에이치큐,94840,사업보고서 (2022.12),2.02303E+13,20230315,16:08,TRUE
599106,네오리진,94860,사업보고서 (2022.12),2.02303E+13,20230322,13:38,TRUE
537832,푸른기술,94940,[기재정정]사업보고서 (2022.12),2.02303E+13,20230329,14:19,FALSE
537832,푸른기술,94940,사업보고서 (2022.12),2.02303E+13,20230321,17:28,FALSE
533508,제이엠티,94970,사업보고서 (2022.12),2.02303E+13,20230317,16:17,TRUE
526951,이엠코리아,95190,사업보고서 (2022.12),2.02303E+13,20230320,12:52,TRUE
526696,웨이브일렉트로,95270,사업보고서 (2022.12),2.02303E+13,20230323,17:39,TRUE
572905,ISC,95340,사업보고서 (2022.12),2.02303E+13,20230323,18:17,FALSE
526836,미래나노텍,95500,사업보고서 (2022.12),2.02303E+13,20230315,15:43,FALSE
628860,네오위즈,95660,사업보고서 (2022.12),2.02303E+13,20230321,18:28,TRUE
545929,제넥신,95700,사업보고서 (2022.12),2.02303E+13,20230320,17:25,TRUE
585538,에스에너지,95910,[기재정정]사업보고서 (2021.12),2.02303E+13,20230324,14:55,FALSE
585538,에스에너지,95910,[기재정정]사업보고서 (2020.12),2.02303E+13,20230324,14:55,TRUE
585538,에스에너지,95910,[기재정정]사업보고서 (2019.12),2.02303E+13,20230324,14:55,FALSE
585538,에스에너지,95910,[기재정정]사업보고서 (2018.12),2.02303E+13,20230324,14:55,TRUE
585538,에스에너지,95910,사업보고서 (2022.12),2.02303E+13,20230322,17:56,FALSE
480756,이트론,96040,사업보고서 (2022.12),2.02303E+13,20230322,16:56,TRUE
525882,크레버스,96240,사업보고서 (2022.12),2.02303E+13,20230322,17:49,FALSE
177870,대창솔루션,96350,사업보고서 (2022.12),2.02303E+13,20230323,15:16,TRUE
788773,씨젠,96530,사업보고서 (2022.12),2.02303E+13,20230316,17:39,FALSE
516246,알에프세미,96610,사업보고서 (2022.12),2.02304E+13,20230407,09:39,FALSE
573269,에스코넥,96630,[기재정정]사업보고서 (2022.12),2.02303E+13,20230327,16:50,FALSE
573269,에스코넥,96630,사업보고서 (2022.12),2.02303E+13,20230322,13:15,FALSE
608839,에이루트,96690,사업보고서 (2022.12),2.02303E+13,20230316,12:12,FALSE
540571,엘디티,96870,사업보고서 (2022.12),2.02303E+13,20230316,16:00,FALSE
536286,윈팩,97800,사업보고서 (2022.12),2.02303E+13,20230314,15:05,TRUE
568188,마이크로컨텍솔,98120,사업보고서 (2022.12),2.02303E+13,20230316,16:27,FALSE
612188,에스티오,98660,사업보고서 (2022.12),2.02303E+13,20230317,13:55,TRUE
550994,아이센스,99190,사업보고서 (2022.12),2.02303E+13,20230322,16:43,FALSE
574611,SDN,99220,사업보고서 (2022.12),2.02303E+13,20230315,17:49,FALSE
