corp_code,corp_name,stock_code,report_nm,rcept_no,rcept_dt,time,호재성
449254,쎄트렉아이,99320,사업보고서 (2022.12),2.02303E+13,20230317,16:17,FALSE
642897,브레인즈컴퍼니,99390,사업보고서 (2022.12),2.02303E+13,20230323,14:54,TRUE
526678,동방선기,99410,사업보고서 (2022.12),2.02303E+13,20230321,17:01,TRUE
636656,바이오플러스,99430,사업보고서 (2022.12),2.02303E+13,20230323,15:08,TRUE
627029,ITX-AI,99520,[기재정정]사업보고서 (2022.12),2.02307E+13,20230711,17:02,FALSE
627029,ITX-AI,99520,사업보고서 (2022.12),2.02303E+13,20230330,15:51,FALSE
627029,ITX-AI,99520,[기재정정]사업보고서 (2020.12),2.02303E+13,20230302,16:48,FALSE
490090,이지케어텍,99750,사업보고서 (2023.03),2.02306E+13,20230621,09:40,FALSE
609324,뷰웍스,100120,사업보고서 (2022.12),2.02303E+13,20230321,16:54,FALSE
415594,동국S&C,100130,사업보고서 (2022.12),2.02303E+13,20230315,15:08,FALSE
364740,머큐리,100590,사업보고서 (2022.12),2.02303E+13,20230310,16:23,FALSE
166528,서암기계공업,100660,사업보고서 (2022.12),2.02303E+13,20230315,15:50,TRUE
362201,세운메디칼,100700,사업보고서 (2022.12),2.02303E+13,20230321,17:45,FALSE
618410,상상인인더스트리,101000,[기재정정]사업보고서 (2022.12),2.02307E+13,20230717,16:07,FALSE
618410,상상인인더스트리,101000,사업보고서 (2022.12),2.02303E+13,20230306,17:53,FALSE
580065,월덱스,101160,사업보고서 (2022.12),2.02303E+13,20230322,15:33,FALSE
567222,우림피티에스,101170,사업보고서 (2022.12),2.02303E+13,20230323,15:15,FALSE
520610,씨큐브,101240,사업보고서 (2022.12),2.02303E+13,20230321,15:28,FALSE
641393,엔시트론,101400,사업보고서 (2022.12),2.02303E+13,20230323,14:18,TRUE
411048,에스앤에스텍,101490,사업보고서 (2022.12),2.02303E+13,20230315,15:27,TRUE
527491,하이드로리튬,101670,[기재정정]사업보고서 (2022.12),2.02303E+13,20230329,18:43,TRUE
527491,하이드로리튬,101670,사업보고서 (2022.12),2.02303E+13,20230320,17:30,TRUE
257732,한국정밀기계,101680,사업보고서 (2022.12),2.02303E+13,20230320,11:34,TRUE
643656,위메이드맥스,101730,사업보고서 (2022.12),2.02303E+13,20230323,17:44,FALSE
482426,인화정공,101930,[기재정정]사업보고서 (2022.12),2.02303E+13,20230331,15:51,FALSE
482426,인화정공,101930,사업보고서 (2022.12),2.02303E+13,20230323,13:28,FALSE
591441,어보브반도체,102120,사업보고서 (2022.12),2.02303E+13,20230320,17:40,TRUE
668600,케이옥션,102370,사업보고서 (2022.12),2.02303E+13,20230321,11:33,FALSE
530185,이엔에프테크놀로지,102710,사업보고서 (2022.12),2.02303E+13,20230321,17:58,FALSE
525642,코오롱생명과학,102940,사업보고서 (2022.12),2.02303E+13,20230320,15:33,FALSE
137012,에스앤더블류,103230,사업보고서 (2022.12),2.02303E+13,20230320,11:01,FALSE
442905,대성파인텍,104040,사업보고서 (2022.12),2.02303E+13,20230306,16:20,TRUE
645089,NHN벅스,104200,사업보고서 (2022.12),2.02303E+13,20230320,,TRUE
602136,디와이피엔에프,104460,사업보고서 (2022.12),2.02303E+13,20230321,18:48,TRUE
693554,티케이케미칼,104480,사업보고서 (2022.12),2.02303E+13,20230323,17:13,TRUE
541437,코렌텍,104540,[기재정정]사업보고서 (2022.12),2.02303E+13,20230322,18:49,FALSE
541437,코렌텍,104540,사업보고서 (2022.12),2.02303E+13,20230322,18:49,FALSE
623661,원익머트리얼즈,104830,사업보고서 (2022.12),2.02303E+13,20230321,17:08,TRUE
606664,케이엔더블유,105330,사업보고서 (2022.12),2.02303E+13,20230321,16:01,TRUE
766106,트루윈,105550,사업보고서 (2022.12),2.02303E+13,20230321,15:45,FALSE
533003,디케이락,105740,사업보고서 (2022.12),2.02303E+13,20230320,15:22,TRUE
542898,하이소닉,106080,[기재정정]사업보고서 (2022.12),2.02304E+13,20230405,16:45,TRUE
542898,하이소닉,106080,[기재정정]사업보고서 (2022.12),2.02303E+13,20230314,09:36,TRUE
542898,하이소닉,106080,사업보고서 (2022.12),2.02303E+13,20230314,09:36,TRUE
409964,하이텍팜,106190,사업보고서 (2022.12),2.02303E+13,20230316,,TRUE
755739,파인테크닉스,106240,[기재정정]사업보고서 (2022.12),2.02307E+13,20230721,16:56,TRUE
755739,파인테크닉스,106240,[기재정정]사업보고서 (2022.12),2.02303E+13,20230328,15:15,TRUE
755739,파인테크닉스,106240,사업보고서 (2022.12),2.02303E+13,20230320,15:30,TRUE
536329,노블엠앤비,106520,사업보고서 (2022.12),2.02304E+13,20230407,18:42,TRUE
862880,새빗켐,107600,사업보고서 (2022.12),2.02303E+13,20230317,16:37,FALSE
531917,톱텍,108230,사업보고서 (2022.12),2.02303E+13,20230320,14:43,TRUE
111193,대양전기공업,108380,사업보고서 (2022.12),2.02303E+13,20230321,17:06,TRUE
946030,로보티즈,108490,[기재정정]사업보고서 (2022.12),2.02305E+13,20230515,15:14,TRUE
946030,로보티즈,108490,사업보고서 (2022.12),2.02303E+13,20230320,17:54,TRUE
666064,셀바스AI,108860,사업보고서 (2022.12),2.02303E+13,20230322,11:08,FALSE
660291,옵티시스,109080,사업보고서 (2022.12),2.02303E+13,20230321,17:41,TRUE
552992,진매트릭스,109820,사업보고서 (2022.12),2.02303E+13,20230322,17:02,TRUE
118284,동일금속,109860,사업보고서 (2022.12),2.02303E+13,20230316,,TRUE
632793,전진바이오팜,110020,사업보고서 (2022.12),2.02303E+13,20230321,17:32,FALSE
522007,크리스에프앤씨,110790,사업보고서 (2022.12),2.02303E+13,20230323,16:28,FALSE
576798,디아이티,110990,사업보고서 (2022.12),2.02303E+13,20230321,17:04,TRUE
245694,남화산업,111710,사업보고서 (2022.12),2.02303E+13,20230317,13:16,FALSE
444329,위메이드,112040,[기재정정]사업보고서 (2022.12),2.02304E+13,20230403,15:51,FALSE
444329,위메이드,112040,사업보고서 (2022.12),2.02303E+13,20230328,07:30,FALSE
576789,디젠스,113810,사업보고서 (2022.12),2.02303E+13,20230315,17:43,FALSE
100601,강원에너지,114190,[기재정정]사업보고서 (2022.12),2.02307E+13,20230714,10:25,TRUE
100601,강원에너지,114190,사업보고서 (2022.12),2.02303E+13,20230323,17:42,TRUE
663669,폴라리스우노,114630,사업보고서 (2022.12),2.02303E+13,20230314,17:57,TRUE
625942,한솔아이원스,114810,[기재정정]사업보고서 (2022.12),2.02303E+13,20230331,17:39,FALSE
625942,한솔아이원스,114810,사업보고서 (2022.12),2.02303E+13,20230321,11:56,FALSE
625942,한솔아이원스,114810,[기재정정]사업보고서 (2021.12),2.02303E+13,20230320,18:32,FALSE
625942,한솔아이원스,114810,[기재정정]사업보고서 (2020.12),2.02303E+13,20230320,18:32,FALSE
625942,한솔아이원스,114810,[기재정정]사업보고서 (2019.12),2.02303E+13,20230320,18:32,FALSE
625942,한솔아이원스,114810,[기재정정]사업보고서 (2018.12),2.02303E+13,20230320,18:32,FALSE
625942,한솔아이원스,114810,[기재정정]사업보고서 (2017.12),2.02303E+13,20230320,18:32,TRUE
625942,한솔아이원스,114810,[기재정정]사업보고서 (2016.12),2.02303E+13,20230320,18:32,FALSE
625942,한솔아이원스,114810,[기재정정]사업보고서 (2015.12),2.02303E+13,20230320,18:32,FALSE
692254,아이패밀리에스씨,114840,사업보고서 (2022.12),2.02303E+13,20230323,16:43,FALSE
787057,휴맥스,115160,[기재정정]사업보고서 (2022.12),2.02307E+13,20230714,09:49,FALSE
787057,휴맥스,115160,사업보고서 (2022.12),2.02303E+13,20230322,19:17,FALSE
1042650,큐리언트,115180,사업보고서 (2022.12),2.02303E+13,20230317,15:24,FALSE
491415,인포바인,115310,[기재정정]사업보고서 (2022.12),2.02307E+13,20230712,17:01,FALSE
491415,인포바인,115310,사업보고서 (2022.12),2.02303E+13,20230316,16:17,FALSE
552859,HLB테라퓨틱스,115450,사업보고서 (2022.12),2.02303E+13,20230320,17:34,TRUE
681249,씨유메디칼,115480,[기재정정]사업보고서 (2022.12),2.02307E+13,20230714,15:59,TRUE
681249,씨유메디칼,115480,사업보고서 (2022.12),2.02303E+13,20230317,17:13,TRUE
660033,씨엔플러스,115530,[기재정정]사업보고서 (2022.12),2.02307E+13,20230731,15:33,FALSE
660033,씨엔플러스,115530,사업보고서 (2022.12),2.02303E+13,20230330,14:28,FALSE
405959,스타플렉스,115570,사업보고서 (2022.12),2.02303E+13,20230321,16:38,TRUE
694942,이미지스,115610,사업보고서 (2022.12),2.02303E+13,20230320,15:19,TRUE
605124,알파홀딩스,117670,[기재정정]사업보고서 (2022.12),2.02307E+13,20230720,09:19,TRUE
605124,알파홀딩스,117670,사업보고서 (2022.12),2.02304E+13,20230414,,TRUE
867098,티로보틱스,117730,[기재정정]사업보고서 (2022.12),2.02307E+13,20230714,16:41,TRUE
867098,티로보틱스,117730,사업보고서 (2022.12),2.02303E+13,20230322,17:27,TRUE
876908,모트렉스,118990,사업보고서 (2022.12),2.02303E+13,20230315,10:58,FALSE
188797,포메탈,119500,사업보고서 (2022.12),2.02303E+13,20230321,17:32,TRUE
604426,인터로조,119610,사업보고서 (2022.12),2.02303E+13,20230321,17:27,TRUE
626464,지엔씨에너지,119850,사업보고서 (2022.12),2.02303E+13,20230321,13:22,TRUE
585608,커넥트웨이브,119860,[기재정정]사업보고서 (2022.12),2.02304E+13,20230421,16:48,TRUE
585608,커넥트웨이브,119860,사업보고서 (2022.12),2.02303E+13,20230322,17:43,TRUE
250997,대정화금,120240,사업보고서 (2022.12),2.02303E+13,20230315,11:25,FALSE
674498,골프존뉴딘홀딩스,121440,사업보고서 (2022.12),2.02303E+13,20230323,16:38,TRUE
439965,나노신소재,121600,사업보고서 (2022.12),2.02303E+13,20230317,16:33,FALSE
693651,비덴트,121800,[기재정정]사업보고서 (2022.12),2.02307E+13,20230714,14:25,TRUE
693651,비덴트,121800,사업보고서 (2022.12),2.02304E+13,20230407,17:20,TRUE
807397,코이즈,121850,사업보고서 (2022.12),2.02303E+13,20230320,14:09,FALSE
604815,에스디시스템,121890,[기재정정]사업보고서 (2022.12),2.02307E+13,20230712,14:54,FALSE
604815,에스디시스템,121890,사업보고서 (2022.12),2.02303E+13,20230320,15:59,FALSE
799539,제노레이,122310,사업보고서 (2022.12),2.02303E+13,20230321,15:14,TRUE
799177,삼기,122350,사업보고서 (2022.12),2.02303E+13,20230320,17:39,FALSE
657987,KX,122450,사업보고서 (2022.12),2.02303E+13,20230320,17:48,TRUE
530556,예스티,122640,사업보고서 (2022.12),2.02303E+13,20230322,18:04,FALSE
613318,와이지엔터테인먼트,122870,사업보고서 (2022.12),2.02303E+13,20230316,16:57,FALSE
759294,와이솔,122990,사업보고서 (2022.12),2.02303E+13,20230314,17:14,FALSE
615723,아이윈플러스,123010,사업보고서 (2022.12),2.02303E+13,20230321,17:47,TRUE
259545,엠에스오토텍,123040,사업보고서 (2022.12),2.02303E+13,20230322,14:33,TRUE
624998,제닉,123330,[기재정정]사업보고서 (2022.12),2.02304E+13,20230407,11:59,FALSE
624998,제닉,123330,사업보고서 (2022.12),2.02303E+13,20230317,17:57,FALSE
815767,위메이드플레이,123420,사업보고서 (2022.12),2.02303E+13,20230315,17:41,FALSE
616290,이엠넷,123570,사업보고서 (2022.12),2.02303E+13,20230322,18:07,TRUE
761952,아나패스,123860,사업보고서 (2022.12),2.02303E+13,20230321,15:54,TRUE
620868,아이티센,124500,사업보고서 (2022.12),2.02303E+13,20230331,15:28,TRUE
562245,태웅로직스,124560,사업보고서 (2022.12),2.02303E+13,20230320,16:04,TRUE
611912,아모그린텍,125210,사업보고서 (2022.12),2.02303E+13,20230322,11:51,FALSE
563518,비나텍,126340,사업보고서 (2022.12),2.02303E+13,20230320,17:58,TRUE
642541,디엔에이링크,127120,사업보고서 (2022.12),2.02303E+13,20230330,18:16,TRUE
665676,아시아경제,127710,[기재정정]사업보고서 (2022.12),2.02307E+13,20230717,17:20,FALSE
665676,아시아경제,127710,사업보고서 (2022.12),2.02303E+13,20230323,18:12,FALSE
870481,에코캡,128540,[기재정정]사업보고서 (2022.12),2.02307E+13,20230713,14:28,TRUE
870481,에코캡,128540,사업보고서 (2022.12),2.02303E+13,20230324,12:23,TRUE
829380,피제이메탈,128660,[기재정정]사업보고서 (2022.12),2.02307E+13,20230714,10:46,FALSE
829380,피제이메탈,128660,사업보고서 (2022.12),2.02303E+13,20230317,13:38,FALSE
1207716,앱코,129890,사업보고서 (2022.12),2.02303E+13,20230316,13:21,FALSE
491938,GH신소재,130500,[기재정정]사업보고서 (2022.12),2.02307E+13,20230712,14:57,TRUE
491938,GH신소재,130500,[기재정정]사업보고서 (2022.12),2.02303E+13,20230331,08:24,TRUE
491938,GH신소재,130500,사업보고서 (2022.12),2.02303E+13,20230321,15:53,TRUE
606293,나이스디앤비,130580,사업보고서 (2022.12),2.02303E+13,20230316,16:23,TRUE
831428,옵투스제약,131030,사업보고서 (2022.12),2.02303E+13,20230316,,TRUE
402110,시큐브,131090,[기재정정]사업보고서 (2022.12),2.02307E+13,20230714,15:42,FALSE
402110,시큐브,131090,[기재정정]사업보고서 (2022.12),2.02303E+13,20230329,16:58,FALSE
402110,시큐브,131090,사업보고서 (2022.12),2.02303E+13,20230321,17:52,FALSE
629212,딜리,131180,사업보고서 (2022.12),2.02303E+13,20230308,16:16,TRUE
608316,대한과학,131220,사업보고서 (2022.12),2.02303E+13,20230316,15:58,TRUE
533924,이브이첨단소재,131400,사업보고서 (2022.12),2.02303E+13,20230321,16:53,TRUE
563545,두산테스나,131970,사업보고서 (2022.12),2.02303E+13,20230321,16:32,FALSE
807555,메가엠디,133750,사업보고서 (2022.12),2.02303E+13,20230323,17:38,TRUE
788737,이퓨쳐,134060,사업보고서 (2022.12),2.02303E+13,20230321,16:01,FALSE
608699,탑코미디어,134580,사업보고서 (2022.12),2.02303E+13,20230320,15:47,TRUE
922304,아셈스,136410,사업보고서 (2022.12),2.02303E+13,20230321,15:50,FALSE
857727,하림,136480,사업보고서 (2022.12),2.02303E+13,20230321,18:45,FALSE
763358,스마트솔루션즈,136510,사업보고서 (2022.12),2.02303E+13,20230324,07:30,TRUE
362122,나래나노텍,137080,사업보고서 (2022.12),2.02303E+13,20230321,15:06,TRUE
614593,넥스트아이,137940,사업보고서 (2022.12),2.02304E+13,20230406,17:19,TRUE
664853,제이씨케미칼,137950,사업보고서 (2022.12),2.02303E+13,20230314,17:46,TRUE
577380,신진에스엠,138070,사업보고서 (2022.12),2.02303E+13,20230322,18:11,TRUE
571483,오이솔루션,138080,[기재정정]사업보고서 (2022.12),2.02303E+13,20230330,15:34,FALSE
571483,오이솔루션,138080,사업보고서 (2022.12),2.02303E+13,20230322,15:46,FALSE
808068,협진,138360,[기재정정]사업보고서 (2022.12),2.02303E+13,20230330,14:12,FALSE
808068,협진,138360,사업보고서 (2022.12),2.02303E+13,20230323,14:46,FALSE
1014657,비즈니스온,138580,사업보고서 (2022.12),2.02303E+13,20230323,16:43,TRUE
767628,나이벡,138610,사업보고서 (2022.12),2.02303E+13,20230322,14:50,FALSE
535375,키네마스터,139670,사업보고서 (2022.12),2.02303E+13,20230323,17:59,TRUE
599285,서플러스글로벌,140070,사업보고서 (2022.12),2.02303E+13,20230317,15:25,TRUE
808022,메지온,140410,사업보고서 (2022.12),2.02303E+13,20230323,17:32,TRUE
858124,알에스오토메이션,140670,[기재정정]사업보고서 (2022.12),2.02303E+13,20230324,12:43,TRUE
858124,알에스오토메이션,140670,사업보고서 (2022.12),2.02303E+13,20230323,14:38,TRUE
244747,파크시스템스,140860,사업보고서 (2022.12),2.02303E+13,20230320,17:42,TRUE
610083,비아트론,141000,사업보고서 (2022.12),2.02303E+13,20230321,16:07,FALSE
879020,유니트론텍,142210,사업보고서 (2022.12),2.02303E+13,20230323,16:54,TRUE
513948,녹십자엠에스,142280,사업보고서 (2022.12),2.02303E+13,20230320,16:54,FALSE
569646,영우디에스피,143540,[기재정정]사업보고서 (2022.12),2.02307E+13,20230713,17:33,FALSE
569646,영우디에스피,143540,사업보고서 (2022.12),2.02303E+13,20230320,17:38,FALSE
521390,뉴파워프라즈마,144960,사업보고서 (2022.12),2.02303E+13,20230322,17:48,FALSE
888347,휴젤,145020,[기재정정]사업보고서 (2022.12),2.02303E+13,20230322,16:38,TRUE
888347,휴젤,145020,사업보고서 (2022.12),2.02303E+13,20230322,16:38,TRUE
1301623,비씨엔씨,146320,사업보고서 (2022.12),2.02303E+13,20230321,15:04,TRUE
899556,제룡산업,147830,사업보고서 (2022.12),2.02303E+13,20230320,15:19,FALSE
610490,비디아이,148140,사업보고서 (2022.12),2.02304E+13,20230410,16:37,FALSE
913689,세경하이테크,148150,사업보고서 (2022.12),2.02303E+13,20230323,11:14,TRUE
915508,알엔투테크놀로지,148250,사업보고서 (2022.12),2.02303E+13,20230321,18:09,TRUE
885906,에이치와이티씨,148930,사업보고서 (2022.12),2.02303E+13,20230323,16:52,TRUE
442048,아바텍,149950,사업보고서 (2022.12),2.02303E+13,20230314,16:53,FALSE
977641,하이로닉,149980,사업보고서 (2022.12),2.02303E+13,20230321,15:03,FALSE
661157,인트로메딕,150840,[기재정정]사업보고서 (2020.12),2.02304E+13,20230427,13:39,TRUE
661157,인트로메딕,150840,사업보고서 (2022.12),2.02303E+13,20230323,16:20,FALSE
638487,파수,150900,[기재정정]사업보고서 (2022.12),2.02303E+13,20230324,16:35,TRUE
638487,파수,150900,사업보고서 (2022.12),2.02303E+13,20230316,16:48,TRUE
842585,네이블,153460,[기재정정]사업보고서 (2022.12),2.02303E+13,20230315,16:56,FALSE
842585,네이블,153460,사업보고서 (2022.12),2.02303E+13,20230315,16:56,FALSE
815095,우리이앤엘,153490,사업보고서 (2022.12),2.02303E+13,20230322,13:51,TRUE
971726,옵티팜,153710,사업보고서 (2022.12),2.02303E+13,20230317,15:29,FALSE
870861,와이엠씨,155650,사업보고서 (2022.12),2.02303E+13,20230317,13:20,FALSE
918222,엘앤케이바이오,156100,사업보고서 (2022.12),2.02303E+13,20230316,17:46,TRUE
561732,아스플로,159010,사업보고서 (2022.12),2.02303E+13,20230321,09:58,TRUE
563837,제로투세븐,159580,사업보고서 (2022.12),2.02303E+13,20230316,17:04,FALSE
896753,스킨앤스킨,159910,[기재정정]사업보고서 (2022.12),2.02307E+13,20230714,17:58,TRUE
896753,스킨앤스킨,159910,사업보고서 (2022.12),2.02304E+13,20230407,13:54,TRUE
974927,NEW,160550,사업보고서 (2022.12),2.02303E+13,20230321,17:37,FALSE
818472,이큐셀,160600,사업보고서 (2022.12),2.02303E+13,20230323,17:49,FALSE
659161,싸이맥스,160980,사업보고서 (2022.12),2.02303E+13,20230315,17:42,TRUE
945208,THE MIDONG,161570,[기재정정]사업보고서 (2022.12),2.02303E+13,20230331,17:34,TRUE
945208,THE MIDONG,161570,사업보고서 (2022.12),2.02303E+13,20230330,17:46,TRUE
938721,필옵틱스,161580,사업보고서 (2022.12),2.02303E+13,20230321,18:29,FALSE
1142075,핑거,163730,사업보고서 (2022.12),2.02303E+13,20230320,16:53,FALSE
660750,하나머티리얼즈,166090,사업보고서 (2022.12),2.02303E+13,20230310,17:29,FALSE
989664,코아스템켐온,166480,사업보고서 (2022.12),2.02303E+13,20230323,14:12,FALSE
923792,내츄럴엔도텍,168330,[기재정정]사업보고서 (2022.12),2.02303E+13,20230321,16:43,TRUE
923792,내츄럴엔도텍,168330,[기재정정]사업보고서 (2021.12),2.02303E+13,20230321,16:43,FALSE
923792,내츄럴엔도텍,168330,사업보고서 (2022.12),2.02303E+13,20230320,17:34,TRUE
957373,펨트론,168360,사업보고서 (2022.12),2.02303E+13,20230324,15:44,FALSE
164502,현대공업,170030,사업보고서 (2022.12),2.02303E+13,20230323,09:30,TRUE
492353,파이오링크,170790,사업보고서 (2022.12),2.02303E+13,20230315,16:09,TRUE
654272,램테크놀러지,171010,사업보고서 (2022.12),2.02303E+13,20230321,14:49,FALSE
327819,선익시스템,171090,사업보고서 (2022.12),2.02303E+13,20230317,16:01,TRUE
317104,라이온켐텍,171120,[기재정정]사업보고서 (2022.12),2.02307E+13,20230714,16:38,FALSE
317104,라이온켐텍,171120,사업보고서 (2022.12),2.02303E+13,20230323,13:25,FALSE
867849,오파스넷,173130,사업보고서 (2022.12),2.02303E+13,20230322,09:48,FALSE
925295,에프엔씨엔터,173940,사업보고서 (2022.12),2.02303E+13,20230321,17:33,FALSE
659684,장원테크,174880,[기재정정]사업보고서 (2022.12),2.02307E+13,20230712,13:54,TRUE
659684,장원테크,174880,사업보고서 (2022.12),2.02304E+13,20230407,15:13,TRUE
991191,앱클론,174900,사업보고서 (2022.12),2.02303E+13,20230317,16:10,FALSE
554352,아이큐어,175250,사업보고서 (2022.12),2.02303E+13,20230323,16:20,FALSE
429694,파버나인,177830,사업보고서 (2022.12),2.02303E+13,20230321,15:31,TRUE
838005,서진시스템,178320,사업보고서 (2022.12),2.02303E+13,20230302,17:08,FALSE
531829,엠아이텍,179290,사업보고서 (2022.12),2.02303E+13,20230322,13:55,TRUE
1022902,애드바이오텍,179530,사업보고서 (2022.12),2.02303E+13,20230322,15:42,FALSE
961774,유티아이,179900,사업보고서 (2022.12),2.02303E+13,20230317,16:10,TRUE
861720,이즈미디어,181340,사업보고서 (2022.12),2.02303E+13,20230323,14:06,FALSE
985686,큐브엔터,182360,사업보고서 (2022.12),2.02303E+13,20230322,16:17,FALSE
997812,코미코,183300,사업보고서 (2022.12),2.02303E+13,20230323,16:57,TRUE
606886,엔지켐생명과학,183490,사업보고서 (2022.12),2.02303E+13,20230321,15:35,TRUE
988364,SGA솔루션즈,184230,사업보고서 (2022.12),2.02303E+13,20230322,17:01,TRUE
675594,디티앤씨,187220,사업보고서 (2022.12),2.02303E+13,20230322,17:46,TRUE
925189,신화콘텍,187270,사업보고서 (2022.12),2.02303E+13,20230321,15:34,TRUE
983916,제노포커스,187420,사업보고서 (2022.12),2.02303E+13,20230323,17:46,TRUE
1409022,에이디엠코리아,187660,사업보고서 (2022.12),2.02303E+13,20230320,17:01,TRUE
624509,디바이스이엔지,187870,사업보고서 (2022.12),2.02303E+13,20230321,17:22,FALSE
664181,인텔리안테크,189300,사업보고서 (2022.12),2.02303E+13,20230323,16:30,TRUE
991298,씨이랩,189330,[기재정정]사업보고서 (2022.12),2.02307E+13,20230726,14:45,FALSE
991298,씨이랩,189330,사업보고서 (2022.12),2.02303E+13,20230321,16:17,FALSE
869272,서전기전,189860,사업보고서 (2022.12),2.02303E+13,20230320,11:48,FALSE
916516,흥국에프엔비,189980,사업보고서 (2022.12),2.02303E+13,20230320,13:59,TRUE
819374,나무가,190510,사업보고서 (2022.12),2.02303E+13,20230323,11:48,TRUE
843900,육일씨엔에쓰,191410,[기재정정]사업보고서 (2022.12),2.02305E+13,20230515,16:09,TRUE
843900,육일씨엔에쓰,191410,사업보고서 (2022.12),2.02303E+13,20230316,14:53,TRUE
910840,윈하이텍,192390,사업보고서 (2022.12),2.02303E+13,20230321,15:03,TRUE
623184,휴림네트웍스,192410,사업보고서 (2022.12),2.02303E+13,20230322,15:35,FALSE
917861,슈피겐코리아,192440,[기재정정]사업보고서 (2022.12),2.02304E+13,20230407,14:08,TRUE
917861,슈피겐코리아,192440,사업보고서 (2022.12),2.02303E+13,20230328,14:35,TRUE
1008762,데브시스터즈,194480,사업보고서 (2022.12),2.02303E+13,20230321,16:08,FALSE
811372,노바렉스,194700,사업보고서 (2022.12),2.02303E+13,20230322,16:23,TRUE
770312,마니커에프앤지,195500,사업보고서 (2022.12),2.02303E+13,20230317,16:18,TRUE
620558,에이비프로바이오,195990,사업보고서 (2022.12),2.02303E+13,20230323,17:51,FALSE
989619,알테오젠,196170,[기재정정]사업보고서 (2022.12),2.02303E+13,20230324,17:14,FALSE
989619,알테오젠,196170,사업보고서 (2022.12),2.02303E+13,20230320,17:37,FALSE
808086,애니젠,196300,사업보고서 (2022.12),2.02303E+13,20230317,14:26,FALSE
660121,디에이테크놀로지,196490,[기재정정]사업보고서 (2019.12),2.02306E+13,20230630,18:40,TRUE
660121,디에이테크놀로지,196490,사업보고서 (2022.12),2.02303E+13,20230323,17:31,FALSE
864338,웹스,196700,[기재정정]사업보고서 (2022.12),2.02307E+13,20230712,16:15,FALSE
864338,웹스,196700,[기재정정]사업보고서 (2022.12),2.02303E+13,20230324,08:32,FALSE
864338,웹스,196700,사업보고서 (2022.12),2.02303E+13,20230323,18:19,FALSE
681373,디지캡,197140,사업보고서 (2022.12),2.02303E+13,20230321,17:03,FALSE
547510,툴젠,199800,[기재정정]사업보고서 (2022.12),2.02303E+13,20230331,16:58,TRUE
547510,툴젠,199800,사업보고서 (2022.12),2.02303E+13,20230323,16:07,TRUE
608802,텔콘RF제약,200230,사업보고서 (2022.12),2.02303E+13,20230321,17:48,TRUE
990819,래몽래인,200350,사업보고서 (2022.12),2.02303E+13,20230316,13:44,TRUE
667425,에이팩트,200470,사업보고서 (2022.12),2.02303E+13,20230323,16:11,FALSE
614478,휴메딕스,200670,사업보고서 (2022.12),2.02303E+13,20230322,17:47,TRUE
657002,에이디테크놀로지,200710,사업보고서 (2022.12),2.02303E+13,20230321,17:16,FALSE
256043,비씨월드제약,200780,사업보고서 (2022.12),2.02303E+13,20230322,16:41,TRUE
965813,미투온,201490,사업보고서 (2022.12),2.02303E+13,20230322,17:35,FALSE
